CustomerID,Frequency,Monetary,AvgOrderValue,PurchaseSpan,TotalItems,DaysSinceFirst,PurchaseRate,churned,Country_France,Country_Germany,Country_Netherlands,Country_Other,Country_United Kingdom,churn_probability,risk_level
C13459,13,2267.44,174.42,536,375,595,0.6544,0,False,False,False,False,True,0.0115,Low
C13460,36,1975.59,54.88,714,286,725,1.4876,0,False,False,False,True,False,0.0003,Low
C13461,4,212.48,53.12,316,37,449,0.2667,1,False,False,False,False,True,0.989,High
C13462,7,1154.33,164.9,533,112,607,0.3454,0,False,False,False,False,True,0.0501,Low
C13463,3,327.67,109.22,166,68,519,0.1731,1,False,False,False,False,True,0.9999,High
C13464,5,851.66,170.33,383,130,596,0.2513,1,False,False,False,False,True,0.9987,High
C13466,2,53.97,26.99,71,15,529,0.1132,1,False,True,False,False,False,1.0,High
C13467,4,676.71,169.18,538,121,710,0.1688,1,False,False,False,False,True,0.9999,High
C13468,2,83.78,41.89,254,23,704,0.0851,1,False,False,False,False,True,1.0,High
C13469,1,32.24,32.24,0,19,685,0.0437,1,False,False,False,False,True,1.0,High
C13470,12,1462.69,121.89,608,213,721,0.4986,1,False,False,False,True,False,0.9977,High
C13471,25,4411.25,176.45,693,731,705,1.0623,0,False,True,False,False,False,0.0001,Low
C13472,6,150.03,25.0,641,27,652,0.2757,0,False,False,True,False,False,0.0001,Low
C13473,5,321.58,64.32,281,54,399,0.375,1,False,False,False,False,True,0.9807,High
C13474,2,136.09,68.04,249,31,467,0.1282,1,False,False,False,False,True,0.9999,High
C13475,6,855.05,142.51,460,155,582,0.3087,1,False,False,False,True,False,0.9832,High
C13476,4,265.46,66.37,447,66,662,0.181,1,True,False,False,False,False,0.9995,High
C13477,36,6400.17,177.78,652,982,690,1.563,0,False,False,False,False,True,0.0001,Low
C13478,5,960.23,192.05,411,157,607,0.2467,1,False,False,False,False,True,0.9991,High
C13479,7,359.59,51.37,611,50,690,0.3039,0,False,False,False,True,False,0.0155,Low
C13480,4,288.64,72.16,575,61,701,0.1709,1,False,False,False,False,True,0.9982,High
C13481,4,211.38,52.84,531,38,652,0.1838,1,False,False,False,False,True,0.9967,High
C13482,11,1027.43,93.4,636,191,716,0.4603,0,False,False,False,False,True,0.0138,Low
C13483,46,8655.83,188.17,689,1431,709,1.9437,0,False,False,False,False,True,0.0001,Low
C13484,27,4218.5,156.24,657,594,725,1.1157,0,False,False,False,False,True,0.0002,Low
C13485,2,212.16,106.08,58,33,718,0.0834,1,False,False,False,True,False,1.0,High
C13486,1,296.42,296.42,0,52,644,0.0465,1,False,False,False,True,False,1.0,High
C13488,26,1607.48,61.83,717,258,724,1.0759,0,False,False,False,True,False,0.0002,Low
C13489,15,1458.84,97.26,654,329,713,0.6303,0,False,False,False,False,True,0.0002,Low
C13490,3,177.11,59.04,540,52,700,0.1284,1,False,False,False,False,True,0.9998,High
C13491,5,459.16,91.83,565,70,709,0.2113,1,False,False,False,False,True,0.999,High
C13492,30,3009.4,100.31,631,534,696,1.2912,0,False,False,False,False,True,0.0012,Low
C13493,20,2233.73,111.69,583,303,679,0.8824,1,False,False,False,False,True,0.9379,High
C13494,4,707.88,176.97,493,44,728,0.1646,1,False,False,False,False,True,1.0,High
C13495,6,464.66,77.44,464,99,660,0.2723,1,False,False,False,False,True,0.9994,High
C13496,7,455.23,65.03,640,135,725,0.2893,0,False,False,False,False,True,0.0004,Low
C13497,39,5892.16,151.08,680,772,717,1.6295,0,False,False,False,False,True,0.0001,Low
C13498,2,126.26,63.13,208,30,361,0.1657,1,False,False,False,True,False,0.9999,High
C13499,1,189.36,189.36,0,32,679,0.0441,1,False,False,False,False,True,1.0,High
C13500,1,94.68,94.68,0,22,696,0.043,1,False,False,False,False,True,1.0,High
C13501,4,947.63,236.91,447,107,725,0.1653,1,False,False,False,False,True,1.0,High
C13502,2,348.94,174.47,289,56,525,0.1141,1,False,False,False,False,True,0.9999,High
C13503,39,3087.91,79.18,720,571,720,1.6227,0,False,False,False,False,True,0.0002,Low
C13504,5,460.73,92.15,309,115,494,0.303,1,False,False,False,False,True,0.9958,High
C13505,8,820.5,102.56,614,162,688,0.3483,0,False,False,False,False,True,0.0094,Low
C13506,5,359.27,71.85,355,58,512,0.2924,1,False,True,False,False,False,0.9744,High
C13507,6,680.91,113.49,251,109,329,0.5455,0,False,True,False,False,False,0.7746,High
C13508,13,942.26,72.48,590,174,722,0.5394,1,False,False,False,False,True,0.9996,High
C13509,45,4743.96,105.42,726,719,728,1.8519,0,False,False,False,False,True,0.0002,Low
C13510,7,1840.19,262.88,589,257,668,0.3139,0,False,False,False,False,True,0.012,Low
C13511,31,5416.61,174.73,659,855,673,1.3798,0,False,False,False,False,True,0.0001,Low
C13512,3,134.14,44.71,634,31,726,0.1238,1,False,False,False,False,True,0.9954,High
C13513,1,5.96,5.96,0,1,625,0.0479,1,False,False,False,False,True,1.0,High
C13514,4,368.38,92.1,522,52,712,0.1683,1,False,True,False,False,False,0.9999,High
C13515,3,621.65,207.22,450,90,550,0.1633,1,False,False,False,False,True,0.9995,High
C13518,4,617.92,154.48,402,75,659,0.1818,1,False,False,False,False,True,0.9999,High
C13519,1,22.14,22.14,0,3,638,0.0469,1,False,False,False,False,True,1.0,High
C13520,7,305.4,43.63,544,43,700,0.2996,1,False,False,False,False,True,0.9991,High
C13521,9,1182.54,131.39,396,167,593,0.4545,1,False,False,False,False,True,0.9983,High
C13522,8,745.44,93.18,599,121,663,0.3614,0,False,False,False,False,True,0.0039,Low
C13523,6,668.24,111.37,530,95,667,0.2695,1,False,False,False,False,True,0.9972,High
C13524,1,145.82,145.82,0,39,487,0.0615,1,False,False,False,True,False,0.9999,High
C13525,11,1471.33,133.76,584,163,650,0.5069,0,False,False,False,False,True,0.006,Low
C13526,26,3447.45,132.59,703,636,728,1.07,0,False,False,False,True,False,0.0002,Low
C13527,2,734.88,367.44,28,91,529,0.1132,1,False,True,False,False,False,0.9996,High
C13528,31,2922.72,94.28,663,417,710,1.308,0,False,False,False,False,True,0.0001,Low
C13529,3,38.13,12.71,39,13,358,0.2507,1,False,True,False,False,False,0.9984,High
C13530,1,2.62,2.62,0,2,592,0.0506,1,False,False,False,False,True,1.0,High
C13531,4,492.24,123.06,379,59,594,0.2017,1,False,False,False,False,True,0.9998,High
C13532,6,488.18,81.36,571,103,685,0.2624,1,False,False,False,True,False,0.9944,High
C13533,1,62.38,62.38,0,16,662,0.0452,1,False,False,False,False,True,1.0,High
C13534,13,1111.3,85.48,618,180,726,0.5365,1,False,False,False,False,True,0.9988,High
C13535,2,41.04,20.52,140,12,480,0.1247,1,False,False,False,False,True,0.9999,High
C13536,1,38.48,38.48,0,12,132,0.2256,1,False,False,False,False,True,0.9991,High
C13537,11,1020.73,92.79,673,197,720,0.4577,0,False,False,False,False,True,0.0003,Low
C13538,32,4526.09,141.44,679,712,715,1.3408,0,False,False,False,False,True,0.0001,Low
C13539,11,1551.3,141.03,525,226,589,0.5593,0,False,False,False,False,True,0.0298,Low
C13540,14,834.41,59.6,595,122,679,0.6176,0,False,False,False,False,True,0.0379,Low
C13541,3,513.22,171.07,175,83,277,0.3237,1,False,False,False,False,True,0.9901,High
C13542,1,74.97,74.97,0,9,554,0.0541,1,False,False,False,False,True,1.0,High
C13543,6,926.74,154.46,607,162,676,0.2659,0,False,False,False,False,True,0.0035,Low
C13544,26,4797.03,184.5,589,794,701,1.1111,1,False,False,False,False,True,0.9936,High
C13546,38,4098.96,107.87,661,685,703,1.6193,0,False,False,False,False,True,0.0001,Low
C13547,11,658.65,59.88,659,98,684,0.4818,0,False,False,False,False,True,0.0002,Low
C13548,4,387.8,96.95,415,81,666,0.1799,1,False,False,False,False,True,0.9997,High
C13549,3,675.86,225.29,420,111,678,0.1325,1,False,False,False,False,True,1.0,High
C13550,32,3073.17,96.04,661,371,710,1.3502,0,False,False,False,False,True,0.0001,Low
C13551,19,1699.34,89.44,642,306,716,0.795,0,False,False,False,False,True,0.0002,Low
C13552,38,2946.84,77.55,710,359,718,1.5855,0,False,False,False,True,False,0.0001,Low
C13553,4,283.43,70.86,360,71,541,0.2214,1,True,False,False,False,False,0.993,High
C13554,3,91.9,30.63,409,23,712,0.1262,1,False,False,False,False,True,1.0,High
C13555,10,694.08,69.41,634,131,666,0.4498,0,True,False,False,False,False,0.0007,Low
C13556,2,205.38,102.69,509,29,627,0.0955,1,True,False,False,False,False,0.9994,High
C13557,1,76.36,76.36,0,26,700,0.0428,1,False,False,False,False,True,1.0,High
C13558,15,2865.11,191.01,651,446,707,0.6356,0,False,False,False,False,True,0.0002,Low
C13559,7,862.26,123.18,613,116,679,0.3088,0,False,False,False,False,True,0.0032,Low
C13560,6,312.91,52.15,291,70,542,0.3315,1,False,False,False,False,True,0.9984,High
C13561,5,128.84,25.77,408,33,640,0.234,1,False,False,False,False,True,0.9996,High
C13562,6,774.66,129.11,592,113,721,0.2493,1,False,False,False,False,True,0.9995,High
C13563,4,639.51,159.88,412,107,688,0.1742,1,False,False,False,False,True,1.0,High
C13564,1,14.1,14.1,0,5,591,0.0507,1,False,False,False,False,True,1.0,High
C13565,1,31.35,31.35,0,11,673,0.0445,1,True,False,False,False,False,1.0,High
C13566,5,536.53,107.31,262,71,687,0.218,1,False,False,False,False,True,1.0,High
C13567,3,162.11,54.04,288,27,604,0.1488,1,False,False,False,False,True,0.9999,High
C13568,7,279.05,39.86,375,90,696,0.3013,1,False,False,False,False,True,0.9999,High
C13569,4,457.87,114.47,278,46,398,0.3008,1,False,False,False,False,True,0.985,High
C13570,5,175.41,35.08,601,51,712,0.2104,1,False,False,False,False,True,0.9987,High
C13571,7,916.7,130.96,366,145,632,0.3318,1,False,False,False,True,False,0.9997,High
C13572,4,434.05,108.51,218,75,433,0.2765,1,True,False,False,False,False,0.996,High
C13573,4,785.66,196.42,486,127,720,0.1664,1,False,False,False,False,True,1.0,High
C13574,9,1693.45,188.16,697,195,702,0.3841,0,False,False,False,False,True,0.0002,Low
C13576,39,7868.72,201.76,657,1131,685,1.7055,0,True,False,False,False,False,0.0001,Low
C13577,11,1223.87,111.26,665,230,716,0.4603,0,False,False,False,True,False,0.0002,Low
C13578,15,2003.26,133.55,704,321,717,0.6267,0,False,False,False,False,True,0.0002,Low
C13579,2,64.75,32.38,338,11,629,0.0952,1,False,False,False,False,True,1.0,High
C13580,7,1524.29,217.76,456,170,555,0.3777,1,False,False,False,False,True,0.9659,High
C13581,1,137.37,137.37,0,39,350,0.0855,1,False,False,False,False,True,0.9995,High
C13582,3,198.01,66.0,356,38,554,0.1622,1,False,False,False,False,True,0.9999,High
C13583,4,395.37,98.84,559,75,716,0.1674,1,False,False,False,False,True,0.9997,High
C13584,1,36.81,36.81,0,9,175,0.1705,1,False,False,False,False,True,0.9997,High
C13585,6,288.4,48.07,498,50,609,0.2951,1,False,False,False,True,False,0.9408,High
C13586,7,962.36,137.48,386,158,526,0.3985,1,False,False,False,True,False,0.9827,High
C13587,1,8.46,8.46,0,2,700,0.0428,1,False,False,False,True,False,1.0,High
C13588,7,607.72,86.82,660,67,722,0.2905,0,False,False,False,False,True,0.0003,Low
C13589,39,5422.47,139.04,644,806,716,1.6318,0,False,True,False,False,False,0.0001,Low
C13590,4,462.42,115.6,268,69,600,0.1997,1,False,False,False,False,True,0.9999,High
C13591,1,65.72,65.72,0,20,708,0.0423,1,False,False,False,False,True,1.0,High
C13592,6,641.44,106.91,631,152,728,0.2469,1,False,False,False,False,True,0.9968,High
C13593,35,6736.51,192.47,684,896,705,1.4873,0,False,False,False,False,True,0.0001,Low
C13594,7,1211.09,173.01,610,168,704,0.2979,1,False,False,False,False,True,0.9174,High
C13595,6,754.19,125.7,449,117,605,0.297,1,False,False,False,False,True,0.9968,High
C13596,11,1874.22,170.38,452,318,708,0.4654,1,False,False,False,False,True,0.9999,High
C13597,8,781.7,97.71,595,118,723,0.3315,1,False,True,False,False,False,0.999,High
C13599,10,1020.68,102.07,433,151,681,0.4399,1,False,True,False,False,False,0.9998,High
C13600,11,776.85,70.62,560,150,704,0.4681,1,False,False,False,False,True,0.9982,High
C13601,10,1122.82,112.28,605,179,703,0.4261,1,False,False,False,False,True,0.9882,High
C13602,31,1501.15,48.42,695,261,722,1.2863,0,False,False,False,True,False,0.0002,Low
C13603,2,487.43,243.72,2,55,636,0.0942,1,False,False,False,True,False,1.0,High
C13604,5,258.93,51.79,549,60,693,0.2161,1,False,True,False,False,False,0.999,High
C13605,10,704.1,70.41,642,76,648,0.4622,0,False,False,False,False,True,0.0,Low
C13606,4,399.54,99.88,320,107,576,0.208,1,False,False,False,True,False,0.9998,High
C13607,14,1531.64,109.4,537,291,623,0.6731,0,False,False,False,False,True,0.0708,Low
C13608,1,25.5,25.5,0,6,306,0.0977,1,False,False,False,True,False,0.9998,High
C13609,15,2080.13,138.68,696,366,713,0.6303,0,False,False,False,False,True,0.0002,Low
C13610,1,180.58,180.58,0,22,591,0.0507,1,False,False,False,False,True,1.0,High
C13611,1,40.18,40.18,0,10,718,0.0417,1,False,False,False,False,True,1.0,High
C13612,1,57.36,57.36,0,8,110,0.2703,1,False,False,False,True,False,0.9985,High
C13614,8,623.58,77.95,604,132,613,0.3909,0,False,False,False,False,True,0.0009,Low
C13615,15,2762.69,184.18,642,408,714,0.6294,0,False,False,True,False,False,0.0002,Low
C13616,3,195.5,65.17,431,46,588,0.1528,1,False,False,False,False,True,0.9997,High
C13617,4,404.93,101.23,333,70,570,0.2102,1,False,False,False,False,True,0.9998,High
C13618,7,1159.91,165.7,611,186,676,0.3102,0,False,False,False,True,False,0.0058,Low
C13619,5,510.06,102.01,626,87,666,0.2249,0,False,False,False,False,True,0.001,Low
C13620,24,1021.37,42.56,698,180,704,1.0213,0,False,False,False,False,True,0.0001,Low
C13621,6,720.46,120.08,464,80,612,0.2936,1,False,False,False,False,True,0.993,High
C13622,5,424.06,84.81,411,57,729,0.2055,1,False,False,True,False,False,1.0,High
C13623,4,329.4,82.35,464,44,563,0.2128,1,False,False,False,False,True,0.9967,High
C13624,10,364.57,36.46,619,114,650,0.4608,0,False,False,False,True,False,0.0006,Low
C13625,21,3123.58,148.74,664,528,729,0.863,0,False,False,False,False,True,0.0002,Low
C13626,1,186.66,186.66,0,14,132,0.2256,1,False,False,False,False,True,0.9972,High
C13627,2,190.79,95.4,223,40,453,0.1322,1,False,False,False,False,True,0.9999,High
C13628,1,34.56,34.56,0,6,581,0.0515,1,False,False,False,False,True,1.0,High
C13629,4,129.55,32.39,438,26,606,0.1977,1,True,False,False,False,False,0.999,High
C13630,10,880.04,88.0,718,170,726,0.4127,0,False,False,False,False,True,0.0004,Low
C13632,4,454.59,113.65,611,59,706,0.1697,1,False,False,False,False,True,0.9894,High
C13633,38,5196.64,136.75,723,866,724,1.5724,0,False,False,False,False,True,0.0001,Low
C13634,2,236.3,118.15,183,36,490,0.1222,1,False,False,False,False,True,0.9999,High
C13636,16,1977.53,123.6,520,357,719,0.6667,1,False,False,False,False,True,0.9993,High
C13637,10,1088.97,108.9,609,174,717,0.4178,1,False,False,False,False,True,0.9972,High
C13638,42,7120.09,169.53,652,1109,728,1.7284,0,False,False,False,False,True,0.0002,Low
C13639,11,1008.94,91.72,466,210,558,0.5903,1,False,False,False,False,True,0.9154,High
C13640,5,422.43,84.49,280,103,721,0.2078,1,False,False,False,True,False,1.0,High
C13641,4,1182.66,295.67,622,120,724,0.1655,1,False,False,False,False,True,0.9991,High
C13642,34,3957.04,116.38,699,729,726,1.403,0,True,False,False,False,False,0.0001,Low
C13643,1,72.91,72.91,0,25,621,0.0482,1,False,False,False,True,False,1.0,High
C13644,3,226.8,75.6,232,57,489,0.1837,1,False,False,False,False,True,0.9998,High
C13645,2,265.31,132.66,87,27,223,0.2679,1,False,False,False,False,True,0.9988,High
C13647,39,2218.88,56.89,657,349,726,1.6094,0,False,False,False,False,True,0.0003,Low
C13648,14,650.1,46.44,515,137,662,0.6335,1,False,False,True,False,False,0.9949,High
C13649,3,300.61,100.2,552,39,690,0.1302,1,False,False,True,False,False,0.9998,High
C13651,3,165.88,55.29,331,33,516,0.1741,1,False,False,False,False,True,0.9999,High
C13652,12,1361.11,113.43,678,245,679,0.5294,0,False,False,False,True,False,0.0001,Low
C13654,23,3036.12,132.01,584,475,718,0.9597,1,False,False,False,False,True,0.9985,High
C13655,1,138.84,138.84,0,32,598,0.0501,1,False,True,False,False,False,1.0,High
C13656,1,5.45,5.45,0,1,600,0.0499,1,False,False,False,True,False,1.0,High
C13657,10,1053.79,105.38,478,150,723,0.4144,1,False,False,True,False,False,1.0,High
C13658,3,267.79,89.26,462,51,646,0.1391,1,False,False,False,True,False,0.9998,High
C13659,32,3341.25,104.41,643,643,717,1.337,0,False,False,False,False,True,0.0001,Low
C13660,11,904.57,82.23,654,132,713,0.4622,0,False,False,False,True,False,0.0002,Low
C13661,3,787.8,262.6,312,116,642,0.14,1,False,False,False,False,True,0.9999,High
C13662,4,407.56,101.89,177,53,306,0.3909,1,False,False,False,False,True,0.9857,High
C13663,1,258.99,258.99,0,21,604,0.0496,1,False,False,False,False,True,0.9999,High
C13664,3,226.6,75.53,185,64,492,0.1826,1,False,False,False,False,True,0.9998,High
C13665,8,799.05,99.88,690,101,710,0.3376,0,False,False,False,False,True,0.0002,Low
C13666,2,101.14,50.57,6,14,719,0.0833,1,False,False,False,False,True,1.0,High
C13667,1,14.88,14.88,0,2,599,0.05,1,False,False,False,False,True,1.0,High
C13668,22,1549.83,70.45,615,292,706,0.9335,1,False,False,False,False,True,0.894,High
C13669,1,96.51,96.51,0,22,617,0.0485,1,False,False,False,True,False,1.0,High
C13670,28,2764.51,98.73,703,467,709,1.1831,0,False,False,False,False,True,0.0002,Low
C13672,12,2043.17,170.26,491,278,707,0.5085,1,False,True,False,False,False,0.9997,High
C13673,11,750.55,68.23,609,96,682,0.4832,0,False,False,False,True,False,0.0027,Low
C13674,16,2073.6,129.6,527,335,676,0.709,1,False,True,False,False,False,0.9954,High
C13675,4,237.75,59.44,321,62,427,0.2804,1,False,False,False,False,True,0.9829,High
C13676,9,1411.73,156.86,554,214,729,0.3699,1,False,False,False,False,True,0.9998,High
C13677,21,3527.4,167.97,683,512,721,0.8726,0,False,False,False,False,True,0.0002,Low
C13678,1,292.68,292.68,0,32,433,0.0691,1,False,False,False,False,True,0.9995,High
C13680,6,298.37,49.73,439,77,583,0.3082,1,False,False,False,True,False,0.9921,High
C13681,9,435.13,48.35,550,81,682,0.3953,1,False,False,True,False,False,0.9966,High
C13682,10,1863.47,186.35,622,372,673,0.4451,0,False,True,False,False,False,0.0015,Low
C13683,16,2090.26,130.64,604,313,666,0.7196,0,False,False,False,True,False,0.0033,Low
C13685,1,20.49,20.49,0,6,635,0.0472,1,False,False,False,False,True,1.0,High
C13686,3,306.84,102.28,451,52,701,0.1282,1,False,False,False,False,True,1.0,High
C13687,6,399.76,66.63,481,50,589,0.3051,1,False,False,False,False,True,0.9715,High
C13688,2,386.21,193.1,410,47,727,0.0824,1,False,False,False,False,True,1.0,High
C13689,2,46.56,23.28,291,18,643,0.0932,1,False,False,False,False,True,1.0,High
C13690,1,14.84,14.84,0,4,706,0.0424,1,False,False,False,False,True,1.0,High
C13691,2,370.68,185.34,203,67,361,0.1657,1,False,False,False,False,True,0.9996,High
C13692,4,741.7,185.42,283,84,471,0.2542,1,False,False,False,False,True,0.9875,High
C13694,8,757.84,94.73,407,149,724,0.331,1,False,False,False,True,False,1.0,High
C13696,2,15.56,7.78,0,12,540,0.1109,1,False,False,False,False,True,1.0,High
C13698,11,1768.28,160.75,562,236,725,0.4545,1,False,False,False,False,True,0.9996,High
C13699,1,23.95,23.95,0,5,398,0.0752,1,False,False,False,False,True,0.9998,High
C13700,1,37.44,37.44,0,6,98,0.303,1,False,False,False,False,True,0.9985,High
C13701,17,1708.92,100.52,596,331,715,0.7123,1,False,False,False,False,True,0.9956,High
C13702,28,3772.11,134.72,660,575,729,1.1507,0,False,False,False,False,True,0.0002,Low
C13703,2,100.33,50.16,132,35,474,0.1263,1,False,False,False,False,True,0.9999,High
C13704,5,286.38,57.28,502,48,682,0.2196,1,False,False,False,False,True,0.9991,High
C13705,4,876.93,219.23,439,110,549,0.2182,1,False,False,False,False,True,0.9958,High
C13706,11,1065.55,96.87,534,187,708,0.4654,1,False,False,False,False,True,0.9995,High
C13707,4,428.37,107.09,260,106,441,0.2715,1,False,False,False,True,False,0.9775,High
C13708,9,2176.22,241.8,583,218,680,0.3965,1,False,False,False,True,False,0.9615,High
